# Sources: GUM, OntoNotes
Wang Yun	1
Christmas season	1
MMI contracts	1
policy improvements	1
Exxon Capital	1
risk deposits	1
Garbage editors	1
Premier Li Peng	1
a Mongol father	1
gasoline companies	1
the mohair subsidies	1
The June killings	1
a retirement community	1
no EOL responses	1
the MiG - 29s	1
arms procurement	1
refugee problems	1
so many weasel words	1
Pinnacle debt	1
the traffic sign	1
dialectology stuff	1
President James A. Garfield	1
Fahim Ahmad	1
the Golden State Freeway	1
gamma globulin	1
the Sichuan basin	1
the United Mine Workers	1
Legal Daily	1
Wachovia Bank	1
Wednesday October 11 , 1989	1
the negotiations table	1
a progress report	1
Storm flooding	1
QuesTech Inc.	1
Credit policy	1
Nick Loada	1
Caijing Magazine	1
a blind spot	1
three felony convictions	1
Mike Wallace /.	1
mirror galvanometers	1
a development program	1
December 18th	1
gasoline tax	1
Scott Taccetta	1
The Senate chamber	1
Mr. Nelson	1
Wu Shuang - hsi	1
Nogales Castro Partners	1
Al - owhali	1
6 a.m. PDT	1
Winston H. Cox	1
the elder Bush	1
about half the price	1
Jill Abrahamson	1
all good jazz players	1
Trek Bicycle Corp.	1
heat stress	1
Don Shepperd	1
gourmet food court	1
15.81 billion US dollars	1
Federal health officials	1
Energy Transportation Systems Inc.	1
Paul Stevens	1
family visits	1
the T - 37	1
One FBI agent	1
the first mainland Chinese	1
key Enron executives	1
Memory Lapse	1
Saint L-	1
no mounting block	1
a Dispatch Period	1
Albuquerque , N.M. ,	1
Tokyo Giants	1
the Niangziguan Pass	1
top management posts	1
ABORTION RULING	1
a new toll road	1
scrap recovery	1
power price	1
The OAV	1
Eastern Edison Co.	1
the broad stock market	1
extremely popular rock bands	1
the Zunyi Conference	1
the control module	1
a big cardboard box.	1
the trac instance	1
all Lebanon	1
Pulitzer Prize	1
foreign movie producers	1
the largest lumber supplier	1
the Portuguese colonial administration	1
money traders	1
tax - compliance	1
many dog bites	1
moribund imagery	1
a leaf pile	1
Toshiba electronic products	1
the noble Book	1
Mahmoud Mahmoud Al Belehi	1
the fitness business	1
Earth Observation	1
the young Ye Daying	1
Helmsley - Spear Inc.	1
Mr. Salmore	1
a Senate election	1
A futures contract	1
the famous computer expert	1
the USS Pearl Harbor	1
The annual handling capacity	1
a stopgap spending bill	1
Mujahedeen supporters	1
the wicker basket	1
The Contract Quantity	1
EC governments	1
the lobby floor	1
the fir trees	1
CIA files	1
a big Rally stake	1
the first Matsu temple	1
The mountain bike	1
a sharp dollar downturn	1
knife sheaths	1
the test dummy	1
multi-million dollar	1
the withdrawal restrictions	1
every internet outlet	1
another election worker	1
a later news conference	1
Nadja Salerno - Sonnenberg	1
this distress situation	1
that crucial team market	1
Lever Brothers	1
South Africa Ltd.	1
The intelligence apparatus	1
Plastic knee joints	1
owner Bill Gates	1
the Round Table	1
large restaurant chains	1
transit Mercury	1
James Carder	1
[ SNAP ]	1
Beth Car	1
the Titanic tragedy	1
retirement - savings	1
Ma Xinyi	1
Craft Wonderland	1
Police Commissioner	1
a medical testing lab	1
performance characteristics	1
tissue - transplant	1
ambassador Fangbo Cai	1
Jemaah Islamiah	1
Nobel - Prize	1
the NTU campus	1
the new peace plan	1
corporate tax bills	1
that voice prompt	1
Takuma Yamamoto	1
Chen Wen - cheng	1
costumer service	1
aid money	1
Consolidated Freightways Inc.	1
Algonquin Gas Transmission Co	1
San Joaquin	1
word searches	1
cabin air	1
Billy Connolly	1
the food production sector	1
a new television show	1
the past two years	1
the price increase	1
A Chinese cancer patient	1
the analyst reports	1
the roll - back	1
a couple ways	1
Mrs. Wei	1
industry consolidation	1
Steven C. Walker	1
Tokyo Stock Exchange	1
software products	1
delivery dates	1
the hundreds of thousands	1
David Filo	1
a defamation suit	1
small debtor countries	1
unit investment trust	1
Oh Mercy	1
a pressure card	1
The U.S. Federal Trade Commission	1
world radio network	1
John Plastow	1
Kindle Fire	1
Pete Sampras	1
Mr. Pfeiffer	1
a development fund	1
mail folder	1
Reformist Democratic Opposition	1
the second half year	1
` Bus Stop '	1
Walter Maher	1
Ming dynasty	1
a study report	1
the Constitutional Convention	1
the Monetary Union	1
energy market	1
King Pekah	1
the International Law	1
Emerson Electric Co.	1
quarterly dividend checks	1
Palestinian Parliament	1
Mr. Lynford	1
surface relations	1
LOPEZ , Ruy	1
large backbone projects	1
just base hits	1
Al - Talabani	1
Applied Power Inc.	1
group chief executive officer	1
a neutral border commission	1
the frontier lines	1
history detective	1
contact lenses	1
the make - up	1
the `` maintenance '' costs	1
catalog companies	1
the federal parliament building	1
debt levels	1
R.H. Macy	1
the US Defence Department	1
Gloria Steinam	1
Shanghai Airlines	1
Four Seasons	1
the packaging industry	1
The U.S. Mint	1
direct cash assistance	1
a board meeting	1
Peter Jonas	1
The best baseball teams	1
Tajis Bawan	1
public art contests	1
Schlumberger Inc.	1
Dec. 21 , 1989	1
the guerrilla resistance	1
particularly the American Medical Association	1
the wheel spokes	1
wage settlements	1
capital defaults	1
this mid-1980s de facto alliance	1
Rembembrance Day	1
a `` decent '' hotel restaurant	1
Perfecta Enterprises Ltd.	1
the Subcommittee	1
Werner K. Rey	1
Southern Australia	1
the Tulia defendants	1
a recent Saturday night	1
missile attack	1
The election arrangements	1
local water policies	1
'' Happy Gilmore	1
quality products	1
a tax bill	1
Economic Mechanisms	1
THE CATFISH farmers	1
the Dulles Toll road	1
Corning Inc.	1
Barry Gibbons	1
a service business	1
13.96 billion US dollars	1
October 19th	1
the gulf coast	1
the nomination hearings	1
a placement service	1
electric utility	1
the island home	1
EPM like symptoms	1
person A	1
a " sexless wage slave "	1
interrogation techniques	1
illegal immigrants	1
Daughter Jerusalem	1
the Development	1
Four Corners	1
just exercise gear	1
Cynagon mod	1
a second Masters	1
standard cassette devices	1
orderly market conditions	1
Leshan Giant Buddha	1
the government rulers	1
Steve Burzon	1
a character arc	1
congestion problems	1
Iman Ferris	1
the , um , railroad stations	1
large world powers	1
ground - handling	1
raccoon - skin	1
Middle Office	1
rain water	1
Feathered Feet / Shanks	1
the government structure	1
space reconnaissance	1
Xinzhong Qian	1
Insurance coverages	1
Nov 27	1
tractor - trailer	1
a massive student loan	1
the World Trade Organi - zation	1
one retailing observer	1
George Mason University	1
Dongsheng Chen	1
Robert Pierce	1
any new domestic bond issues	1
Shelly Schwab	1
the closing ceremonies	1
Liberal Party	1
1 Cor 3:12	1
the ROC Ministry	1
South Asian Affairs	1
a leftist union hall	1
Daniel Kang	1
Isle Royale	1
An unusual fashion show	1
Television ads	1
-LRB- Wed Jan 17 10:09:13 2007 -RRB-	1
company housing	1
the Red	1
Republican primary voters	1
an accurate head count	1
the relay routes	1
Kids First	1
22 Oct	1
reinsurance brokerage	1
Norman L. Owens	1
Tennessee Gas Pipeline Co	1
a sunny October afternoon	1
Detroit SHOCK	1
Dennis Gillespie	1
bright yellow contact lenses	1
Shisanhang pottery	1
The Peasants	1
the First Gulf War	1
slugger Ken Greffy Junior	1
the Manhattan couple	1
SU - 27	1
single export processing	1
the secret CIA prisons	1
The latest research pact	1
certain tax credits	1
any rescue mission	1
Paperback Book	1
five staff members	1
Netscape files	1
A marketing study	1
Stephen Kidder	1
The Chihshanyen site	1
" freeze thawed "	1
Dr. Rohatgi	1
the wine market	1
a GE spokesman	1
temporary traffic restriction	1
COMPUTER chips	1
the Macau Research Center	1
the chicago metro area	1
Financial Trading	1
world oil demand	1
Electrical Workers	1
a cloth napkin kind	1
Carl A.	1
a university president	1
farm equipment	1
Arthur Stevenson	1
The construction period	1
Dresden party secretary	1
the HRonline web - site	1
this cruise line	1
an Enron publication	1
the Dutch firm	1
Rita Jenrette	1
the Israeli trade office	1
the Qinglong miracle	1
the big investment bank	1
house boat	1
American Fletcher	1
Dr L Oh	1
A military transport plane	1
appliances retailing	1
Rancho Cucamonga	1
city garbage	1
Revco bondholders	1
the monthly trade gap	1
a hand - sized mahogany coffin	1
KMT war prisoners	1
the latest major U.S. bank	1
C B S	1
a TV commercial	1
the coach patriarchs	1
separate motel rooms	1
Sussman Kia	1
The project management system	1
upper Manhattan	1
the Arakan Army	1
weekly , in - depth segments	1
Bronner Slosberg Associates	1
the National Childhood Vaccine Injury Act	1
news dissemination	1
six large yellow garbage bags	1
Chamaecyparis formosensis	1
The Reagan administration	1
parkway revenue	1
a record 15 %	1
network advertising time	1
listening post	1
Pangcah Artist	1
that response card	1
Doug Hammond	1
anti-government materials	1
Dale Nesbitt	1
the brick wall	1
Analyst Team 2	1
Analyst Team 1	1
Nie Rongzhen	1
the border municipalities	1
Douglas Watson	1
Texas pride	1
an offbeat delivery van	1
a Delta flight attendant	1
Barry F. Willman	1
nondairy coffee creamer	1
the `` General Assembly ''	1
Ah - mei	1
Bridget Fonda	1
Greg Clarkin	1
Michael E. Gellert	1
a hover vehicle	1
a newspaper editor	1
the confirmation hearings	1
Intercontinental Enterprises Inc	1
the elaborate New Years	1
the `` Superman '' movies	1
the tobacco auction floors	1
the anti warm- uh Wal - Mart film	1
the rebel stronghold	1
the Daewoo Corp.	1
interleukin - 2	1
GIS id	1
July 22	1
July 27	1
July 26	1
July 25	1
July 24	1
a Belgrade court	1
Mrs. Burford	1
toll financing	1
Methylene blue	1
a software company	1
The Debaathification Commission	1
Ben Markey	1
some micropore breathable rainwear	1
Jobson Beverage Alcohol Group	1
Mr. Ginn	1
the many tens of billions	1
still - daylighted Candlestick Park	1
the state taxation department	1
every other Case Manager	1
market efficiency	1
aircraft evaluation	1
bamboo fences	1
digital color TV	1
Senator Schummer	1
a record industry	1
merchandise sales	1
humanity , mercy , love	1
hard knocks	1
top draft pick	1
the U.S. bankruptcy law	1
the indoor exhibition hall	1
a car horn	1
1251 Avenue	1
Andrew Lack	1
the British Guardian	1
legitimate freedom movements	1
Bass Strait	1
the violent Basque separatist group	1
an end game	1
, Disheng Ye ,	1
veto threats	1
monetarist sympathies	1
the " Country Wake "	1
Curdling Confession	1
the new President Fox	1
Chad Myers	1
eastern Hsinchu County	1
a new silk road	1
a carnival atmosphere	1
The Board	1
Gerard McCullough	1
The Discreet Charm	1
Richard Avena	1
Miss First Amendment	1
the UN representative	1
The chicken cordon - blu	1
no Friday prayer	1
Merry Chase	1
grass seeds	1
the - table	1
Japanese TV	1
cargo planes	1
the image - making	1
a top - notch pitcher	1
terrorist threats	1
a vet visit	1
this grassroots following	1
Rice University	1
any star power	1
Dr Greenwalt	1
an investment nature	1
Initial unemployment claims	1
Huang Jung - feng	1
Master Hsingyun	1
Nov. 27 , 1989 ,	1
Ms. Banks	1
the Wyndham rooms	1
William Yankus	1
senior subordinated discount debenture	1
The ROC team	1
Fatah Movement	1
Yuan Weijing	1
the consumer attitude	1
February 10th	1
Stephen G. Jerritts	1
about 17 billion US dollars	1
domestic bank accounts	1
NSA surveillance	1
Havelock Islands	1
Director Meng	1
rogue Democrats	1
these Philistines	1
the rotten left overs	1
wheelchair table tennis	1
Great Western	1
money - saving	1
elementary guitar chords	1
The Gleaners	1
The Serbian Prime Minister	1
Antwerpsche Hypotheekkas	1
Automobile Manufacturers	1
a draft statement	1
U.S. banks	1
Fort Pouchen	1
Mr. Baris	1
#NAME ?	1
Subway Sandwiches	1
11831 North Creek Parkway	1
the eastern ring road	1
local distribution companies	1
the mangrove woods	1
Managing Director	1
William Sullivan Jr.	1
John Bew Wong	1
Ambler Moss	1
only last Friday	1
some Arabs	1
the U.S. output	1
Mr. Jammaz al - Suhaimi	1
the bigger trade deficit	1
the upland plover	1
the Beautiful Gate	1
Saint Juliana	1
George Gillett	1
Cycle City	1
a Bush official	1
some light investor interest	1
summer vacations	1
Martin Lee	1
Carol Thompson	1
term loan	1
company data centers	1
an adversary relationship	1
Frank Wolf	1
the NRC	1
Two reform - minded party leaders	1
American Press International	1
a cone head	1
Crowleyan Thelema	1
foster care	1
US - Taiwan	1
Jackson Five	1
a petroleum importer	1
Google CEO	1
all the museum staff	1
a market niche	1
Soviet President	1
folk songs	1
Information Analysis	1
customer lookups	1
Mr. Stevenson	1
Steve Gardner	1
a construction company	1
a U.S. judge	1
a high enough job title	1
primitive , raw male muscle	1
the former university president	1
the Miami jurist	1
the video track	1
MNC Financial Corp.	1
government technocrats	1
the population birth rate	1
the Iran Six	1
political decision - makers	1
major Hamas leaders	1
a `` supermainframe '' computer	1
a concerned Stamford graduate	1
President Pervaiz Musharraf	1
Roger L. Sutton	1
the western Tarim Basin	1
the Egyptian President	1
the Warner records unit	1
higher interest margins	1
U.S. access	1
spaghetti packages	1
Hong Ma	1
Sunni Arab countries	1
Director Xu	1
as much as five percentage points	1
a senior U.S. official	1
the Company	1
the mainland Chinese	1
Van de Kamp	1
Wei Zhongrong	1
The Underground	1
M.J. Pherwani	1
the head lobbyist	1
Timken Co.	1
thrift officials	1
the Dallas trust	1
Lora Sullivan	1
a sticker price	1
Zha Zhiyuan	1
" checkbook diplomacy "	1
son Saud	1
support industries	1
David Gordon ?	1
two Americans	1
A Democratic Tax Cut	1
the Hezbollah Secretary General	1
the initial field work	1
William Sakovich	1
the events pages	1
Kalipharma Inc.	1
Cocom members	1
a suicide bicycle attack	1
William Gates	1
The BPCA	1
Adnan Patel	1
development money	1
Shaw - Walker	1
the high council meeting	1
Wedbush Morgan Securities	1
British Museum Press	1
November twenty - eighth	1
the U.S. population	1
the Shihfang Teahouse	1
support functions	1
research articles	1
the province level	1
the color barrier	1
`` New York ''	1
Baiqiu Sun	1
Albuquerque , N.M.	1
Asian Art	1
an Atayal family	1
Rep. Charles Schumer	1
12 different TV movies	1
Sheikh Hamad	1
Shih Wei - liang	1
Dr. Michael Wellner	1
TV crews	1
The beloved Prophet	1
working capital usage	1
a health problem	1
the NOVA shopping center	1
the " historical disequilibrium development "	1
Woods Drive	1
the estate tax	1
Petroleum companies	1
Seaman Furniture	1
the aerospace sector	1
Chicago - style	1
James L. Lee	1
a super secret intelligence service	1
the full Discovery crew	1
sorghum grain	1
American bounty hunters	1
Pee Wee	1
The Morgan case	1
Ms. O'Brien	1
A government spokesman	1
David +Broder /?	1
incentive - bonus	1
sick leave	1
Hugh Gallagher	1
student improvement	1
other Chinese	1
the Tories	1
the numerous Stone Buddhas Groups	1
all oil profits	1
the enforcement / nonenforcement	1
Raymond Weber	1
the nominal growth rate	1
the personnel department	1
4 output variables	1
`` Josephine Baker ''	1
Last Christmas Day	1
the famous Mr. MOLE	1
U.S. Commerce Secretary	1
Jack Clifford	1
Augustus Caesar	1
Jujo Paper Co.	1
the pop singer	1
Susan Sarandon	1
the first negative compound annual growth rate	1
price - stability	1
The Burgess Shale	1
soda drinks	1
wobbly coffee custard	1
three free pool tables	1
one major labor problem	1
dog introductions	1
publishing - group	1
Manhattan Life Insurance Co.	1
curtain options	1
new undergarment designs	1
Shaikh Hamid 'Akkab	1
" Miss Chen "	1
Chicago Fed	1
the Taiwanese music field	1
Alexander Haig	1
the election uncertainty	1
The Eurodollar bond market	1
the HH	1
The same Spirit	1
Philip Russell	1
parallel rail facilities	1
paper - goods	1
some poor native gun toter	1
the US occupation	1
Sky Sword	1
stock trader	1
steel - ingot	1
the Beijing region	1
a trade paper	1
Frank Biondi	1
personal finance	1
THE MILEAGE RATE	1
gift - giving	1
the Sino - Latino Foundation	1
June instead of April	1
the Garden	1
the Glazer group	1
a WaPo article	1
Barry Goldwater	1
the Delaware courts	1
all DES pills	1
Nuggets owner	1
The `` The Hunted	1
a good teaching aid	1
government borrowing	1
auto finishes	1
a protection service	1
budget pork	1
the Egyptians , Syrians , Saudis , Qataris	1
every Hollywood movie company	1
commons debates	1
Baseer Bahrani	1
budget cuts	1
Seabrook operations	1
the Garcias	1
Dr. Ho	1
Henry Lorin	1
Richard D. Manley	1
Mr. Bentsen	1
the Honda driver	1
The opposition Likud party	1
fraud actions	1
Ethnographic Fieldwork	1
job applications	1
YE PRC Rating	1
the House Aviation Subcommittee	1
ENA DPR 0102	1
data intelligence	1
Frederick Rumack	1
air - quality	1
Raymond E. Ross	1
the Haas broker	1
big stock drops	1
Terre Haute	1
Falcon Cable Systems Co.	1
the Bilbrey well	1
The Pale Pachyderms	1
Frederick Byrum	1
all project documents	1
fresh policy questions	1
Mr. Sigoloff	1
An Israeli government spokesman	1
Other Democrats	1
the three LTV pension plans	1
Pope John Paul	1
lower blood pressure	1
one Republican	1
Other insurance rates	1
employee status	1
Mr. Rohs	1
Mr. Codover	1
Enlai Zhou	1
a complete Syrian troop pullout	1
Board Members	1
Senegalese hip - hop	1
diocese officials	1
street value	1
The car thief	1
the U.S. jobless rate	1
large stock positions	1
Hiroyuki Wada	1
Chris Vroom	1
" father " system	1
no significant health effects	1
Eddie Fong	1
little selling pressure	1
the core treatment	1
Mr. Horwitz	1
a garlic	1
Mead Corp.	1
something observer	1
TVS Entertainment PLC	1
Fort Dietrick	1
Red Rock	1
tax receipts	1
a deputy assistant attorney general	1
post-1997 Hong Kong	1
forensics experts	1
Paul Crowley	1
the reform path	1
the drug trade	1
home ec	1
the Korean Big Three	1
death notices	1
strobe lights	1
a campaign ploy	1
the shuttle model	1
the river road	1
the NBC affiliate	1
substantive barter trade	1
the meeting hall	1
an in - depth analysis	1
the larger neocon craze	1
gas commodity markets	1
a constructive research blueprint	1
Secretary Brady	1
the privately funded American Red Cross	1
the greatest export volume	1
the Yongji peasant cooperative organization	1
UFO sightings	1
Beauty Lover	1
many Democrat officials	1
lacquer thinner	1
the Trenton office	1
the wastepaper baskets	1
the core technologies	1
bakery products	1
associate director	1
Global Operations Controller	1
the Conasupo restructuring	1
Goran Slevonovich	1
eel skin	1
window breaking	1
Stork Diaper Services	1
fumarase deficiency	1
-LRB- the throat cutting -RRB-	1
some airline passengers	1
the TransCanada pipeline	1
Richard B Sanders	1
Bradford Crowe	1
Abrams report at msnbc dot com	1
online sales	1
R. Ansems	1
all household chores	1
most name - droppers	1
the previous September	1
the International Criminal Court	1
yet another landscape architect	1
The insurance service	1
western Oklahoma	1
The Shanghai Minhang Development Zone	1
savings deposits	1
business appointments	1
drug addiction	1
the Soviet Economy	1
the Hoosier capital	1
General Dynamics Services Co.	1
Ryan Karben	1
the third heaven	1
no traffic altercation	1
a feed regimen	1
the Gateses	1
a busy shopping area	1
The utility men	1
the diagnostics problem	1
the Offensive	1
Even network executives	1
A Michigan teen	1
Thousand Oaks	1
the Volunteer Team	1
other syndicate directors	1
Robert J. Penn	1
Long Yun	1
the Bush legal team	1
John Phelan	1
Steel Magnolias	1
Al - Wabal	1
the Burger King	1
disorderly market conditions	1
earthquake speculation	1
old - fashioned brand loyalty	1
research levels	1
the Quelle catalog	1
pest - control	1
defense military	1
the American record books	1
Zhu Qizhen	1
Amman unhcr head	1
the hotel OWNER	1
The power supply	1
Zhongnan Guo	1
insurance carriers	1
some seal species	1
no emergency plan	1
the motoring section	1
bragging rights	1
an olive tree	1
a strike fund	1
The June increase	1
world population	1
the Florida capital	1
a couple holes	1
Herat province	1
Neighborhood Reinvestment	1
a Spielberg movie	1
Lisa Grishaw - Mueller	1
SDI supporters	1
the growth phase	1
Warner studio	1
the previous bomb explosion	1
Mr. Steinkuehler	1
Other Saatchi units	1
the unambiguous filing deadline	1
Mr. Leavitt	1
operating profits	1
Victor Stanley Fishman	1
national audit supervision	1
Nagano prefecture	1
the Taiwan banded krait	1
the bear anatomy	1
Thomas R. Waggoner	1
Ms. Sinatra	1
Moscom Corp.	1
C. Benjamin Brooks Jr.	1
an '03 ION	1
other shopping centers	1
the reset button	1
further trade improvement	1
the statuette books	1
Mr. Spruell	1
employment agreement	1
Welcome spring	1
Racine -LRB- Wis . -RRB-	1
Tuesday trading	1
the second incentive plan	1
country clubs	1
U.S. grain companies	1
achievement - test	1
insurance costs	1
Florida Power	1
permit requirements	1
Linda Franklin	1
the major prob- gang problems	1
the International United Association	1
the voice mail	1
amputee women	1
the policy makers	1
convenience - store	1
- Herbert Henry Asquith	1
Dr. Thomas E. Starzl	1
the drug gangs	1
space satellite	1
reporter Jingsheng Zhai	1
clan society	1
Ajay Piramal	1
the first " Urumchi negotiation meeting "	1
transportation - cost	1
a higher commodities tax	1
a 2002 307 XS	1
the 90s Bosnian war	1
oil paint	1
Pali folk	1
the biggest thrift disaster	1
`` balanced '' investment portfolios	1
loan troubles	1
creation units	1
north carolina	1
brass toads	1
43.88 billion US dollars	1
heavy customs duties	1
Capcom Futures Inc.	1
the policy decision	1
color prints	1
a technological difference , difference	1
Maryland restaurant	1
the PSA model	1
the British Diabetic Association	1
end note	1
Katherine Garcia	1
the tibetan book	1
A / A	1
U.S. contributions	1
the " Four Modernizations "	1
the Midwest area	1
Merrist Wood	1
President Roh	1
The new Mips machine	1
EEOC Chairman	1
physics whizzes	1
a large tourist attraction	1
London bullion brokers	1
American Religion	1
Alexander II	1
sex +offender	1
the monopoly companies	1
Taiwanese Nanguan music	1
sophomore level	1
the Oregon coastal areas	1
a landslide win	1
Guy Peyrelongue	1
Government lending	1
Federal Reserve banks	1
Ningbo development zone	1
automotive distribution channels	1
William James	1
the simpler pricing structure	1
strong sales growth	1
the clock -LRB- -RRB- function	1
pork belly	1
Risk control	1
Retired Adm.	1
Abdul Qadoos Khan	1
Shaikh Kadhim Sarhid	1
the specific PLO group	1
name - card	1
the increasingly tense trade debate	1
another user account	1
Most Honorable Theophilus	1
film changing	1
The MoI	1
some date bread	1
Todd Heap	1
the Chapter 11 petition	1
" African Uno "	1
a Swank vice president	1
any authorization bill	1
Michigan investors	1
one woman ringer	1
export demand	1
this final port call	1
the EPA bureaucracy	1
government documents	1
the %um fruit order	1
the sports pages	1
application forms	1
Bill Murphy	1
an arrest warrant	1
National Southwest Capital Group	1
the Eidul Adha	1
Delta seats	1
a highway toll booth	1
the production decline	1
the national oil companies	1
multilateral trade negotiations	1
intensive TCMP audits	1
name - callers	1
car - dealers	1
A kitchen knife	1
the Hiroshima government office	1
Wang Guanghua	1
the bailout costs	1
Ice Hockey	1
pig iron	1
" Khalid Sheik Bojinka "	1
the Borscht Belt	1
press - release	1
Societe Commerciale de l'Ouest Africaine	1
the CNN news room	1
Fuji Bank Ltd.	1
The liquor industry	1
random group invites	1
the Rothschild palace	1
flux pinning	1
a 1990s technology revolution	1
Enron total gain	1
December 1st	1
home - acquisition	1
tenure track	1
heavy withdrawal requests	1
Egg Drop	1
Business Economists	1
radar detection	1
Channel Seven	1
engineering projects	1
the conventional publishing trade	1
web camera	1
serious polio aftereffects	1
certain Motorola patents	1
James Robinson	1
The Packwood proposal	1
the signing contracts	1
U.S. largess	1
the settlement patterns	1
a tax structure	1
Al - Ekhbariya	1
Senator Norm Coleman	1
party moderates	1
credit risk	1
the Central Range	1
The five Special Economic Zones	1
self - righteousness	1
the asset value	1
" money leopard "	1
The Saddam regime	1
One research institute	1
Alfred Zapfel	1
Naval Institute	1
family observers	1
weight gain	1
surveillance technologies	1
Those peace moves	1
each power cycle	1
Republican Senator	1
this new girl singer	1
a bargain price	1
the Kashmir Valley	1
The Other China	1
a private beach area	1
the downtown Toronto area	1
toll gates	1
portfolio co-manager	1
Candid Comment	1
outright loss makers	1
reporter Yuming Gai	1
a little tough love	1
the Federal Deposit Insurance Corporation	1
Magnascreen Corp.	1
The Award Dance Centre	1
stock exchanges	1
the current Commissioner	1
inflation risk	1
Westdeutsche Landesbank Girozentrale Bank	1
meat markets	1
Television stations	1
the development track	1
Country people	1
9 Aug	1
an Orthodox Jew	1
a Democratic witch hunt	1
Virginia Higgenbotham	1
Vanguardia Liberal	1
a " Pigou Club	1
Sheik Hilole	1
convention delegates	1
a radio talk show	1
a Christmas - like array	1
plain English	1
Yards Brewery	1
estate risk	1
a Nobel Peace prize	1
saving deposits	1
some home remedies	1
the DEA	1
the standout issue	1
Oct. 29 , 1929	1
world affairs	1
healthy consumer demand	1
current building codes	1
the ROK	1
the union leader	1
fund specialists	1
the GM finance arm	1
an emergency center	1
the major EC currencies	1
Helmsley Enterprises	1
the bronze metalworkers	1
the Jakarta side	1
household - factory	1
some American defense officials	1
cherry pickers	1
1997 operating revenues	1
28.3 million US dollars	1
the second Real- Seder	1
Charles D. Phipps Sr.	1
Jet skies	1
various trade methods	1
economist Michael Evans	1
new communications technologies	1
the Minnesota authorities	1
former British Prime Minister	1
a steak dinner	1
Mama Sadie	1
Mercer Island	1
self - study	1
fair market value	1
" Foley - like " problems	1
the %uh electronics division	1
the French Institutue	1
the development bank	1
the Local VC	1
Article 2	1
Trading activity	1
Three Systems	1
Treasury notes	1
office walls	1
computer users	1
the National Cultural Association	1
Bergen Bank	1
the southern Gaza Strip	1
customs posts	1
the UEFA Champions League	1
foreign oil producers	1
a post-Saddam Iraq	1
rail - traffic	1
Biological Diversity	1
The middle - aged Palestinian	1
Jasper Johns	1
Soper [ River ]	1
this uh CIA investigation	1
Senator Daniel Inouye	1
Maxwell Macmillan	1
the U.S. industry	1
IRA BALANCES	1
liquor company	1
the north coast	1
the Terrible	1
the Liberal Party	1
the explosions , fires	1
school yard	1
Rohan " Alabama " Davey	1
Secretary - General	1
Bumkins International	1
a former prime minister	1
John J. McCabe	1
Safavid Zoroastrian treachery	1
Enid Bissett	1
the epidemic site	1
only twice the minimum wage	1
conservative GOP members	1
two face - lifts	1
Mr. Golomb	1
Shalun beach recreation area	1
the Tennis Grand Slam	1
Christopher Hitchens	1
that tank shell	1
Sell - offs	1
the console makers	1
no teeth problems	1
every wood pile	1
the asbestos era	1
the Old City	1
Reed International PLC	1
NRC policy	1
some business organizations	1
the craghoppers section	1
Total annual sales revenue	1
sourdough links	1
Washington officialdom	1
maximum roll	1
the price action	1
the spring semester	1
Jacob Tomaz Pereira	1
the very grazing opportunities	1
a DVD player	1
about 25 per cent	1
the parts supplier	1
One Wall Street Account	1
The Peugeot metalworkers	1
Empire - worship	1
Oolong tea	1
15 `` trial referees	1
professional art thieves	1
this engine maker	1
no Poland	1
state care	1
all Moslems	1
laser maker	1
Computer Associates International Inc.	1
the Superior Court	1
the Enron Master Agreement	1
last Dec. 7	1
Shrii Shrii A'nandamu'rti	1
TIBE visitors	1
holdout members	1
the recommendation clause	1
southern Portugal	1
a Daewoo LeMans	1
part literary Chinese	1
Marc L. Hauser	1
Hseuh Chi - kuang	1
Dec. 31 , 1991	1
the senior debt facility	1
No Poetry	1
the hardball hot shot	1
the Royal Caribbean `` Radiance	1
early PRC entry	1
reporter Guanghuai He	1
North Shore	1
Ita Thao	1
Nov. 22	1
spreadsheet recalculation	1
male body autonomy	1
the Mid-Autumn Festival	1
Anderson Industries Inc.	1
anthrax attacks	1
Chernobyl - type	1
Idriss Deby	1
Staple Commodities	1
former law clerk	1
Wu Hui - lin	1
the budget surplus	1
Scott McNealy	1
Queen Jezebel	1
sea shells	1
the right - angling	1
Terry Steinbach	1
the UN Population Fund	1
the Revolutionary Eagles	1
Animal expert Jack Hannah	1
a profit ratio	1
Inside Buzz	1
The down side	1
IT hardware	1
tony new housing tracts	1
the depletion period	1
discount - borrowing	1
a basking temp	1
all countries , regions	1
Jicheng Chai	1
the Marunouchi district	1
brother al - Asha	1
many different computer people	1
great ice - cream	1
ARA Services Inc.	1
OSHA regional administrator	1
taxpayer groups	1
the Han Chinese	1
The FTC budget request	1
extraordinary government work programs	1
No tax increases	1
Philadelphia police	1
a Washington meeting	1
Compression Service	1
Medical Service Partners Inc.	1
Chou Chi - ping	1
the fairy tales	1
Some equity funds	1
the principal amount	1
`` rocket scientists ''	1
Debora Foster	1
Stephen Wozniak	1
Rep. William Gray	1
Clarkson University	1
good operating results	1
John L. Murray	1
an integrated production zone	1
The Revivalist Youth	1
Nomura Securities	1
Paul Rheingold	1
a wading pool	1
the Russian Northwest troop headquarters	1
the online auction site	1
Mayor Rudy Giuliani	1
modern movie making	1
Soviet Ambassador	1
knowledgeable garden professionals	1
deer skins	1
Nanning city	1
industrial conveyor belts	1
